category	author	title	type	collection	year	course
Required	"[{:family=>""Issenberg"", :given=>""Sarah""}]"	Geeks Versus the Gurus.” Chapter 6 in The Victory Lab: The Secret Science of Winning Campaigns			2013	1617
Required	"[{:family=>""Sabato"", :given=>""Larry J.""}]"	The Pols and the Polls	chapter	Chapter 2 in The Rise of Political Consultants: New Ways of Winning Elections	1983	1617
Required	"[{:family=>""Schwartz"", :given=>""Tony""}]"	How To Strike A Responsive Chord	chapter	Chapter 2 in The Responsive Chord	1974	1617
Required	"[{:family=>""Brader"", :given=>""Ted""}]"	Appealing to Hopes and Fears.” Chapter 1 in Campaigning for Hearts and Minds: How Emotional Appeals in Political Ads Work			2006	1617
Required	"[{:family=>""Brader"", :given=>""Ted""}]"	The Art and Science of Campaigning	chapter	Chapter 2 in Campaigning for Hearts and Minds: How Emotional Appeals in Political Ads Work	2006	1617
Required	"[{:family=>""Lippmann"", :given=>""Walter""}]"	Part VI. The Image of Democracy	chapter	Public Opinion	2013	1617
Required	"[{:family=>""Lippmann"", :given=>""Walter""}]"	Part VIII. Organized Intelligence	chapter	Public Opinion	2013	1617
Required	"[{:family=>""Dewey"", :given=>""John""}]"	Review: Public Opinion	article-journal	New Yorker	1922-05-03	1617
Required	"[{:family=>""Bernays"", :given=>""Edward L.""}]"	The Engineering of Consent.” Chapter 14 in Public Relations			2013	1617
Required	"[{:family=>""Plasser"", :given=>""Fritz""}, {:family=>""Plasser"", :given=>""Gunda""}]"	Introduction: The Global Media and Marketing Revolution of Campaigns	chapter	Chapter 1 in Global Political Campaigning: A Worldwide Analysis of Campaign Professionals and Their Practices. Praeger	2002	1617
Required	"[{:family=>""Plasser"", :given=>""Fritz""}, {:family=>""Plasser"", :given=>""Gunda""}]"	The Worldwide Proliferation of American Campaign Techniques	chapter	Chapter 2 in Global Political Campaigning: A Worldwide Analysis of Campaign Professionals and Their Practices. Praeger	2002	1617
Required	"[{:family=>""Plasser"", :given=>""Fritz""}, {:family=>""Plasser"", :given=>""Gunda""}]"	The Modus Operandi of American Overseas Consultants.” Chapter 3 in Global Political Campaigning: A Worldwide Analysis of Campaign Professionals and Their Practices	article-journal	Praeger	2002	1617
Required	"[{:family=>""Plasser"", :given=>""Fritz""}, {:family=>""Plasser"", :given=>""Gunda""}]"	Institutional and Cultural Limits of Americanization.” Chapter 4 in Global Political Campaigning: A Worldwide Analysis of Campaign Professionals and Their Practices	article-journal	Praeger	2002	1617
Required	"[{:family=>""Monteón"", :given=>""Michael""}]"	The Long Nineteenth Century	article-journal	Praeger	2009	1617
Required	"[{:family=>""Coronil"", :given=>""Fernando""}]"	Introduction: The Magical State and Occidentalism	chapter	The Magical State: Nature	1997	1617
Required	"[{:family=>""Coronil"", :given=>""Fernando""}]"	The Motor Wars: The Engines of Progress	chapter	Chapter 6 in The Magical State: Nature	1997	1617
Required	"[{:family=>""Paley"", :given=>""Julia""}]"	Making Democracy Count: Opinion Polls and Market Surveys in the Chilean Political Transition	article-journal	Cultural Anthropology	2001	1617
Required	"[{:family=>""Albro"", :given=>""Robert""}]"	Reciprocity and Realpolitik: Image	article-journal	American Ethnologist	2001	1617
Required	"[{:family=>""Laclau"", :given=>""Ernesto""}]"	Populism: What’s in a Name?” Chapter 1 in Populism and the Mirror of Democracy			2005	1617
Required	"[{:family=>""Applbaum"", :given=>""Kalman""}]"	The Logic of Marketing Strategy	chapter	Chapter 2 in The Marketing Era: From Professional Practice to Global Provisioning	2003	1617
Required	"[{:family=>""Barczak"", :given=>""Monica""}]"	Representation by Consultation? The Rise of Direct Democracy in Latin America	article-journal	Latin American Politics and Society	2001	1617
Required	"[{:family=>""Weyland"", :given=>""Kurt""}]"	Neopopulism and Neoliberalism in Latin America: How Much Affinity?	article-journal	Third World Quarterly	2003	1617
Required	"[{:family=>""Schiller"", :given=>""Naomi""}]"	Catia Sees You: Community Television	chapter	Chapter 4 in Venezuela’s Bolivarian Democracy: Participation	2011	1617
Required	"[{:family=>""Stauber"", :given=>""John""}, {:family=>""Rampton"", :given=>""Sheldon""}]"	Introduction: Torches of Liberty by Mark Dowie	chapter	Toxic Sludge is Good for You!: Lies	1995	1617
Required	"[{:family=>""Stauber"", :given=>""John""}, {:family=>""Rampton"", :given=>""Sheldon""}]"	Burning Books Before They’re Printed.” Chapter 1 in Toxic Sludge is Good for You!: Lies	book		1995	1617
Required	"[{:family=>""Stauber"", :given=>""John""}, {:family=>""Rampton"", :given=>""Sheldon""}]"	The Art of the Hustle and the Science of Propaganda	chapter	Chapter 2 in Toxic Sludge is Good for You!: Lies	1995	1617
Required	"[{:family=>""Stauber"", :given=>""John""}, {:family=>""Rampton"", :given=>""Sheldon""}]"	The Torturer’s Lobby.” Chapter 10 in Toxic Sludge is Good for You!: Lies	book		1995	1617
Required	"[{:family=>""Stauber"", :given=>""John""}, {:family=>""Rampton"", :given=>""Sheldon""}]"	All the News That’s Fit to Print.” Chapter 11 in Toxic Sludge is Good for You!: Lies	book		1995	1617
Required	"[{:family=>""Stauber"", :given=>""John""}, {:family=>""Rampton"", :given=>""Sheldon""}]"	Taking Back Your Own Back Yard.” Chapter 12 in Toxic Sludge is Good for You!: Lies	book		1995	1617
Required	"[{:family=>""Krakauer"", :given=>""Jon""}]"	Into the Wild			1997	1602
Required	"[{:family=>""Worster"", :given=>""Donald""}]"	Preface,” and “Selections about Linneaus	chapter	Nature’s Economy: A History of Ecological Ideas	1994	1602
Required	"[{:family=>""Cronon"", :given=>""William""}]"	Changes in the Land: Indians			1983	1602
Required	"[{:family=>""Walley"", :given=>""Christine""}]"	Rough Waters: Nature and Development in an East African Marine Park			2004	1602
Required	"[{:family=>""Gupta"", :given=>""Akhil""}]"	Chapters 3			1998	1602
Required	"[{:family=>""Agrawal"", :given=>""Bina""}]"	The Gender and Environment Debate: Lessons from India	article-journal	Feminist Studies	1992	1602
Required	"[{:family=>""Hecht"", :given=>""Susanna""}, {:family=>""Cockburn"", :given=>""Alexander""}]"	Chapters 1-3				1602
Required	"[{:family=>""Hardin"", :given=>""Garrett""}]"	The Tragedy of the Commons	article-journal	Science	1968	1602
Required	"[{:family=>""Petryna"", :given=>""Adriana""}]"	Chapter 3			2002	1602
Required	"[{:family=>""Steingraber"", :given=>""Sandra""}]"	Living Downstream: An Ecologist Looks at Cancer and the Environment			1997	1602
Optional	"[{:family=>""Haugh"", :given=>""Jason M.""}]"	Mathematical Model of Human Growth Hormone (hGH)‐Stimulated Cell Proliferation Explains the Efficacy of hGH Variants as Receptor Agonists or Antagonists	article-journal	Biotechnology Progress	2004	1560
Optional	"[{:family=>""Spangler"", :given=>""Jamie B.""}, {:others=>true}]"	Combination Antibody Treatment Down-regulates Epidermal Growth Factor Receptor by Inhibiting Endosomal Recycling	article-journal	Proceedings of the National Academy of Sciences 107	2010	1560
Optional	"[{:family=>""Friedman"", :given=>""Lilach M.""}, {:others=>true}]"	Synergistic Down-regulation of Receptor Tyrosine Kinases by Combinations of mAbs: Implications for Cancer Immunotherapy	article-journal	Proceedings of the National Academy of Sciences	2005	1560
Optional	"[{:family=>""Albeck"", :given=>""John G.""}, {:others=>true}]"	Quantitative Analysis of Pathways Controlling Extrinsic Apoptosis in Single Cells	article-journal	Molecular Cell	2008	1560
Optional	"[{:family=>""Carlson"", :given=>""Scott M.""}, {:others=>true}]"	Large-scale Discovery of ERK2 Substrates Identifies ERK-mediated Transcriptional Regulation by ETV3	article-journal	Science Signaling	2011	1560
Optional	"[{:family=>""Kim"", :given=>""Sun Young""}, {:family=>""Ferrell"", :given=>""James E."", :suffix=>""Jr""}]"	Substrate Competition as a Source of Ultrasensitivity in the Inactivation of Wee1	article-journal	Cell	2007	1560
Optional	"[{:family=>""Turke"", :given=>""Alexa B.""}, {:others=>true}]"	MEK Inhibition Leads to PI3K/AKT Activation by Relieving a Negative Feedback on ERBB Receptors	article-journal	Cancer Research	2012	1560
Optional	"[{:family=>""Santos"", :given=>""Silvia D.M.""}, {:others=>true}]"	Growth Factor-induced MAPK Network Topology Shapes Erk Response Determining PC-12 Cell Fate	article-journal	Nature Cell Biology	2007	1560
Optional	"[{:family=>""Huang"", :given=>""Chi-Ying""}, {:family=>""Ferrell"", :given=>""James E."", :suffix=>""Jr""}]"	Ultrasensitivity in the Mitogen-activated Protein Kinase Cascade	article-journal	Proceedings of the National Academy of Sciences 93	1996	1560
Optional	"[{:family=>""Yarden"", :given=>""Y.""}]"	The EGFR Family and its Ligands in Human Cancer: Signalling Mechanisms and Therapeutic Opportunities	article-journal	European Journal of Cancer	2001	1560
Optional	"[{:family=>""Gusev"", :given=>""Yuriy""}, {:others=>true}]"	Rolling Circle Amplification: A New Approach to Increase Sensitivity for Immunohistochemistry and Flow Cytometry	article-journal	The American Journal of Pathology	2001	1560
Optional	"[{:family=>""Söderberg"", :given=>""Ola""}, {:others=>true}]"	Direct Observation of Individual Endogenous Protein Complexes in Situ by Proximity Ligation	article-journal	Nature Methods	2006	1560
Optional	"[{:family=>""Scheeff"", :given=>""Eric D.""}, {:family=>""Fink"", :given=>""J.Lynn""}]"	Fundamentals of Protein Structure	chapter	Structural Bioinformatics	2003	1560
Optional			chapter	Introduction to Probability	1997	1560
Optional	"[{:family=>""Woolf"", :given=>""Peter""}, {:family=>""Christopher"", :given=>""Burge""}, {:others=>true}]"	Statistics and Probability Primer for Computational Biologists			2004	1560
Optional	"[{:family=>""Schlick"", :given=>""T.""}]"	Molecular Modeling and Simulation: An Interdisciplinary Guide			2002	1574
Optional	"[{:family=>""Allen"", :given=>""M.P.""}, {:family=>""Tildesley"", :given=>""D.J.""}]"	Computer Simulation of Liquids			1989	1574
Optional	"[{:family=>""Trefethen"", :given=>""L.N.""}, {:family=>""Bau"", :given=>""D."", :suffix=>""III""}]"	Numerical Linear Algebra			1997	1574
Optional	"[{:family=>""Branden"", :given=>""C.-I.""}, {:family=>""Tooze"", :given=>""J.""}]"	Introduction to Protein Structure			1999	1574
Optional	"[{:family=>""Bertero"", :given=>""M.""}, {:family=>""Boccacci"", :given=>""P.""}]"	Introduction to Inverse Problems in Imaging			1998	1574
Required	"[{:family=>""Nordling"", :given=>""C.O.""}]"	A New Theory on Cancer-Inducing Mechanism	article-journal	Br J Cancer	1953-03	1548
Required	"[{:family=>""Nordling"", :given=>""C.O.""}]"	Theories and statistics of cancer	article-journal	Nord Med	1952-06-13	1548
Required	"[{:family=>""Armitage"", :given=>""P.""}, {:family=>""Doll"", :given=>""R.""}]"	The Age Distribution of Cancer and a Multi-Stage Theory of Carcinogenesis	article-journal	Br J Cancer	1954-03	1548
Required	"[{:family=>""Armitage"", :given=>""P.""}, {:family=>""Doll"", :given=>""R.""}]"	A Two-Stage Theory of Carcinogenesis in Relation to the Age Distribution of Human Cancer	article-journal	Br J Cancer	1957-06	1548
Required	"[{:family=>""Armitage"", :given=>""P.""}, {:family=>""Doll"", :given=>""R.""}]"	The Age Distribution of Cancer and a Multi-Stage Theory of Carcinogenesis	article-journal	Br J Cancer	Dec 13	1548
Required	"[{:family=>""Armitage"", :given=>""P.""}, {:family=>""Doll"", :given=>""R.""}]"	The Age distribution of Cancer and a Multi-Stage Theory of Carcinogenosis	article-journal	Int J Epidemiol	2004-12	1548
Required	"[{:family=>""Moolgavkar"", :given=>""S.H.""}, {:family=>""Knudson"", :given=>""A.G."", :suffix=>""Jr""}]"	Mutation and Cancer: A Model for Human Carcinogenesis	article-journal	J Natl Cancer Inst	1981-06	1548
Required	"[{:family=>""Stein"", :given=>""W.D.""}]"	Analysis of cancer incidence data on the basis of multistage and clonal growth models	article-journal	Adv. Cancer Res	1991	1548
Required	"[{:family=>""Herrero-Jimenez"", :given=>""P.""}, {:family=>""Thilly"", :given=>""G.""}, {:family=>""Southam"", :given=>""P.J.""}, {:family=>""Tomita-Mitchell"", :given=>""A.""}, {:family=>""Morgenthaler"", :given=>""S.""}, {:family=>""Furth"", :given=>""E.E.""}, {:family=>""Thilly"", :given=>""W.G.""}]"	Mutation	article-journal	Mutat Res	1998-05-25	1548
Required	"[{:family=>""Herrero-Jimenez"", :given=>""P.""}, {:family=>""Tomita-Mitchell"", :given=>""A.""}, {:family=>""Furth"", :given=>""E.E.""}, {:family=>""Morgenthaler"", :given=>""S.""}, {:family=>""Thilly"", :given=>""W.G.""}]"	Population Risk and Physiological Rate Parameters for Colon Cancer. The Union of an Explicit Model for Carcinogenesis with the Public Health Records of the United States	article-journal	Mutat Res	2000-01-17	1548
Required	"[{:family=>""Morgenthaler"", :given=>""S.""}, {:family=>""Herrero"", :given=>""P.""}, {:family=>""Thilly"", :given=>""W.G.""}]"	Multistage Carcinogenesis and the Fraction at Risk	article-journal	J Math Biol	2004-11	1548
Required	"[{:family=>""Hemminki"", :given=>""K.""}, {:family=>""Chen"", :given=>""B.""}]"	Familial Risk for Colorectal Cancers Are Mainly Due to Heritable Causes Cancer Epidemiology	article-journal	Biomarkers and Prevention		1548
Required	"[{:family=>""Hemminki"", :given=>""K.""}, {:family=>""Chen"", :given=>""B.""}]"	Familial Association of Colorectal Adenocarcinoma With Cancers at Other Sites	article-journal	Eur J Cancer	2004-11	1548
Required	"[{:family=>""Hemminki"", :given=>""K.""}, {:family=>""Czene"", :given=>""K.""}]"	Attributable Risks of Familial Cancer from the Family-Cancer Database	article-journal	Cancer Epidemiol Biomarkers Prev	2002-12	1548
Required	"[{:family=>""Hemminki"", :given=>""K.""}, {:family=>""Li"", :given=>""X.""}]"	Familial and Second Primary Pancreatic Cancers: A Nationwide Epidemiologic Study from Sweden	article-journal	Int J Cancer		1548
Required	"[{:family=>""Hemminki"", :given=>""K.""}, {:family=>""Li"", :given=>""X.""}]"	Related Familial colorectal denocarcinoma from the Swedish Family-Cancer Database	article-journal	Int J Cancer	Dec 1	1548
Required	"[{:family=>""Hemminki"", :given=>""K.""}, {:family=>""Li"", :given=>""X.""}]"	Increased Cancer Risk in the Offspring of Women with Colorectal Carcinoma. A Swedish Register-Based Cohort Study	article-journal	Cancer		1548
Required	"[{:family=>""Hemminki"", :given=>""K.""}, {:family=>""Lonnstedt"", :given=>""I.""}, {:family=>""Vaittinen"", :given=>""P.""}, {:family=>""Lichtenstein"", :given=>""P.""}]"	Estimation of Genetic and Environmental Components in Colorectal and Lung Cancer and Melanoma	article-journal	Genet Epidemiol	2001-01	1548
Required	"[{:family=>""Lichtenstein"", :given=>""P.""}, {:family=>""Holm"", :given=>""N.V.""}, {:family=>""Verkasalo"", :given=>""P.K.""}, {:family=>""Iliadou"", :given=>""A.""}, {:family=>""Kaprio"", :given=>""J.""}, {:family=>""Koskenvuo"", :given=>""M.""}, {:family=>""Pukkala"", :given=>""E.""}, {:family=>""Skytthe"", :given=>""A.""}, {:family=>""Hemminki"", :given=>""K.""}]"	Environmental and Heritable Factors in the Causation of Cancer - Analyses of Cohorts of Twins from Sweden	article-journal	N Engl J Med	2000-07-13	1548
Required	"[{:family=>""Calvari-Sforza"", :given=>""L.L.""}, {:family=>""Bodmer"", :given=>""W.F.""}]"	The Genetics of Human Populations	book		1971	1548
Required	"[{:family=>""Calvari-Sforza"", :given=>""L.L.""}, {:family=>""Menozzi"", :given=>""P.""}, {:family=>""Piazza"", :given=>""A.""}]"	The History and Geography of Human Genes	book		1994	1548
Required	"[{:family=>""Hartl"", :given=>""D.L.""}]"	A Primer of Population Genetics	book		2000	1548
Required	"[{:family=>""Vogel"", :given=>""F.""}, {:family=>""Rathenberg"", :given=>""R.""}]"	Spontaneous Mutation in Man	article-journal	Adv Hum Genet	1975	1548
Required	"[{:family=>""Lander"", :given=>""E.S.""}, {:family=>""Botstein"", :given=>""D.""}]"	Mapping Complex Genetic Traits in Humans: New Methods Using a Complete RFLP Linkage Map	article-journal	Cold Spring Harb Symp Quant Biol	1986	1548
Required	"[{:family=>""Lander"", :given=>""E.S.""}, {:family=>""Botstein"", :given=>""D.""}]"	Mapping Mendelian Factors Underlying Quantitative Traits Using RFLP Linkage Maps	article-journal	Genetics	1989-01	1548
Required	"[{:family=>""Tomita-Mitchell"", :given=>""A.""}, {:family=>""Muniappan"", :given=>""B.P.""}, {:family=>""Herrero-Jimenez"", :given=>""P.""}, {:family=>""Zarbl"", :given=>""H.""}, {:family=>""Thilly"", :given=>""W.G.""}]"	Single Nucleotide Polymorphism Spectra in Newborns and Centenarians: Identification of Genes Coding for Risk of Mortal Disease	article-journal	Gene	1998-11-26	1548
Required	"[{:family=>""Li-Sucholeiki"", :given=>""X.C.""}, {:family=>""Thilly"", :given=>""W.G.""}]"	A Sensitive Scanning Technology for Low Frequency Nuclear Point Mutations in Human Genomic DNA	article-journal	Nucleic Acids Res	2000-05-01	1548
