category	author	title	type	collection	year	course
Optional	"[{:family=>""Solow"", :given=>""R.M.""}]"	Growth Theory: An Exposition			2000	1065
Optional	"[{:family=>""Blanchard"", :given=>""O.""}, {:family=>""Fischer"", :given=>""S.""}]"	Lectures on Macroeconomics			1989	1065
Optional	"[{:family=>""Cass"", :given=>""D.""}]"	Optimum Growth in an Aggregative Model of Capital Accumulation: A Turnpike Theorem	article-journal	Econometrica	1966	1065
Optional	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	Why Doesn’t Capital Flow from Rich to Poor Countries?	article-journal	American Economic Review	1990	1065
Optional	"[{:family=>""Ramsey"", :given=>""F.P.""}]"	A Mathematical Theory of Saving	article-journal	Economic Journal	1928	1065
Optional	"[{:family=>""Skiba"", :given=>""A.K.""}]"	Optimal Growth with a Convex-Concave Production Function	article-journal	Econometrica	1978	1065
Optional	"[{:family=>""Abel"", :given=>""A.""}, {:family=>""Blanchard"", :given=>""O.""}]"	An Intertemporal Equilibrium Model of Saving and Investment	article-journal	Econometrica	1983	1065
Optional	"[{:family=>""Barro"", :given=>""R.J.""}, {:family=>""Sala-i-Martin"", :given=>""X.""}]"	Economic Growth				1065
Optional	"[{:family=>""Barro"", :given=>""R.""}]"	Ramsey Meets Laibson in the Neoclassical Growth Model	article-journal	Quarterly Journal of Economics	1999	1065
Optional	"[{:family=>""Baxter"", :given=>""M.""}, {:family=>""King"", :given=>""R.""}]"	Fiscal Policy in General Equilibrium	article-journal	American Economic Review	1988	1065
Optional	"[{:family=>""Chamley"", :given=>""C.""}]"	Optimal Taxation of Capital Income in General Equilibrium with Infinite Lives	article-journal	Econometrica	1986	1065
Optional	"[{:family=>""Chari"", :given=>""V.V.""}, {:family=>""Kehoe"", :given=>""P.""}]"	Optimal Fiscal and Monetary Policy	article-journal	National Bureau of Economic Research Working Paper	1999	1065
Optional	"[{:family=>""Diamond"", :given=>""P.""}]"	National Debt in a Neoclassical Growth Model	article-journal	American Economic Review	1965	1065
Optional	"[{:family=>""Kydland"", :given=>""F.""}, {:family=>""Prescott"", :given=>""E.C.""}]"	Time to Build and Aggregate Fluctuations	article-journal	Econometrica	1982	1065
Optional	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr.""}, {:family=>""Stokey"", :given=>""N.L.""}]"	Optimal Fiscal and Monetary Policy in an Economy without Capital	article-journal	Journal of Monetary Economics	1983	1065
Optional	"[{:family=>""Modigliani"", :given=>""F.""}]"	Life Cycle	article-journal	American Economic Review	1986	1065
Optional	"[{:family=>""Samuelson"", :given=>""P.A.""}]"	An Exact Consumption Loan Model of Interest with and without the Social Contrivance of Money	article-journal	Journal of Political Economy	1958	1065
Optional	"[{:family=>""Sidrausky"", :given=>""M.""}]"	Rational Choice and Patterns of Growth in a Monetary Economy	article-journal	American Economic Review	1967	1065
Optional	"[{:family=>""Aghion"", :given=>""P.""}, {:family=>""Howitt"", :given=>""P.""}, {:family=>""Brant-Collett"", :given=>""M.""}, {:family=>""Garcia-Peñalosa"", :given=>""C.""}]"	Endogenous Growth Theory			1998	1065
Optional	"[{:family=>""Barro"", :given=>""R.J.""}]"	Government Spending in a Simple Model of Endogenous Growth	article-journal	Journal of Political Economy	1990	1065
Optional	"[{:family=>""Caballero"", :given=>""R.""}, {:family=>""Jaffe"", :given=>""A.""}]"	How High Are the Giants Shoulders?	chapter	NBER Macroeconomics Annual 1993	1993	1065
Optional	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	Making a Miracle	article-journal	Econometrica	1993	1065
Optional	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	On the Mechanics of Economic Development	article-journal	Journal of Monetary Economics	1988	1065
Optional	"[{:family=>""Jones"", :given=>""L.""}, {:family=>""Manuelli"", :given=>""R.""}]"	A Convex Model of Equilibrium Growth	article-journal	Journal of Political Economy	1990	1065
Optional	"[{:family=>""Rebelo"", :given=>""S.""}]"	Long-Run Policy Analysis and Growth	article-journal	Journal of Political Economy	1991	1065
Optional	"[{:family=>""Romer"", :given=>""P.M.""}]"	Increasing Returns and Long-Run Growth	article-journal	Journal of Political Economy	1986	1065
Optional	"[{:family=>""Young"", :given=>""A.""}]"	Invention and Bounded Learning by Doing	article-journal	Journal of Political Economy	1993	1065
Optional	"[{:family=>""Acemoglu"", :given=>""D.""}]"	Directed Technical Change	article-journal	Review of Economic Studies	2001	1065
Optional	"[{:family=>""Barro"", :given=>""R.""}, {:family=>""Sala-i-Martin"", :given=>""X.""}]"	Public Finance in Models of Economic Growth	article-journal	Review of Economic Studies	1992	1065
Optional	"[{:family=>""Brezis"", :given=>""E.""}, {:family=>""Krugman"", :given=>""P.R.""}, {:family=>""Tsiddon"", :given=>""D.""}]"	Leapfrogging in International Competition: A Theory of Cycles in National Technological Leadership	article-journal	American Economic Review	1993	1065
Optional	"[{:family=>""Grossman"", :given=>""G.M.""}, {:family=>""Helpman"", :given=>""E.""}]"	Quality Ladders in the Theory of Economic Growth	article-journal	Review of Economic Studies	1991	1065
Optional	"[{:family=>""Jones"", :given=>""C.""}]"	R&D-Based Models of Economic Growth	article-journal	Journal of Political Economy	1995	1065
Optional	"[{:family=>""Parente"", :given=>""S.L.""}, {:family=>""Prescott"", :given=>""E.C.""}]"	Barriers to Technology Adoption and Development	article-journal	Journal of Political Economy	1994	1065
Required	"[{:family=>""Stokey"", :given=>""Nancy L.""}, {:family=>""Robert E. Lucas"", :given=>""with Edward C.Prescott"", :suffix=>""Jr.""}]"	Recursive Methods in Economic Dynamics			1989	1064
Required	"[{:family=>""Acemoglu"", :given=>""Daron""}]"	Introduction to Modern Economic Growth			2008	1064
Optional	"[{:family=>""Chiang"", :given=>""Alpha C.""}]"	Elements of Dynamic Optimization			1999	1064
Optional	"[{:family=>""Luenberger"", :given=>""David""}]"	Optimization by Vector Space Methods			1997	1064
Optional	"[{:family=>""Kamien"", :given=>""Morton I.""}, {:family=>""Schwartz"", :given=>""Nancy L.""}]"	Dynamic Optimization: The Calculus of Variations and Optimal Control in Economics and Management			1991	1064
Required	"[{:family=>""Hamilton"", :given=>""James D.""}]"	Time Series Analysis			1994	1058
Required	"[{:family=>""Brockwell"", :given=>""Peter""}, {:family=>""Davis"", :given=>""Richard""}]"	Time Series: Theory and Methods			1991	1058
Required	"[{:family=>""Canova"", :given=>""Fabio""}]"	Methods for Applied Macroeconomic Research			2007	1058
Required	"[{:family=>""DeJong"", :given=>""David""}, {:family=>""Dave"", :given=>""Chetan""}]"	Structural Macroeconometrics			2011	1058
Required	"[{:family=>""Hall"", :given=>""Peter""}, {:family=>""Heyde"", :given=>""C.C.""}]"	Martingale Limit Theory and Its Application			1980	1058
Required			chapter	Handbook of Econometrics	1986	1058
Required	"[{:family=>""Lütkepohl"", :given=>""Helmut""}]"	Introduction to Multiple Time Series Analysis			1993	1058
Required	"[{:family=>""Newey"", :given=>""W.K.""}, {:family=>""West"", :given=>""K.D.""}]"	A Simple Positive Semi-Definite	article-journal	Econometrica	1987	1058
Required	"[{:family=>""Andrews"", :given=>""D.W.K.""}]"	Heteroskedasticity and Autocorrelation Consistent Covariance Matrix Estimation	article-journal	Econometrica	1991	1058
Required	"[{:family=>""Baxter"", :given=>""M.""}, {:family=>""King"", :given=>""R.""}]"	Measuring Business Cycles: Approximate Band-Pass Filters for Economic Time Series	article-journal	Review of Economics and Statistics	1999	1058
Required	"[{:family=>""Geweke"", :given=>""J.""}, {:family=>""Meese"", :given=>""R.""}]"	Estimating Regression Models of Finite but Unknown Order	article-journal	International Economic Review	1981	1058
Required	"[{:family=>""Sims"", :given=>""C.A.""}]"	Macroeconomics and Reality	article-journal	Econometrica	1980	1058
Required	"[{:family=>""Blanchard"", :given=>""O.J.""}, {:family=>""Quah"", :given=>""D.""}]"	Dynamic Effects of Aggregate Demand and Supply Disturbances	article-journal	American Economic Review	1989	1058
Required	"[{:family=>""Christiano"", :given=>""L.""}, {:family=>""Eichenbaum"", :given=>""M.""}, {:others=>true}]"	Assessing Structural VARs	manuscript		2005	1058
Required	"[{:family=>""Fernandez Villaverde"", :given=>""J.""}, {:family=>""Ramirez"", :given=>""J.Rubio""}, {:others=>true}]"	The ABC and (D’s) to Understand VARs	manuscript		2005	1058
Required	"[{:family=>""Stock"", :given=>""J.H.""}, {:family=>""Watson"", :given=>""M.W.""}]"	Implications of Dynamic Factor Models for VAR Analysis	article-journal	NBER Working Paper	2005	1058
Required	"[{:family=>""Bernanke"", :given=>""B.S.""}, {:family=>""Bovian"", :given=>""J.""}, {:others=>true}]"	Measuring the Effects of Monetary Policy: A Factoraugmented Vector Autoregressive (FAVAR) Approach	article-journal	Quarterly Journal of Economics	2005	1058
Required	"[{:family=>""Forni"", :given=>""M.""}, {:family=>""Giannoni"", :given=>""D.""}, {:others=>true}]"	Opening the Black Box: Structural Factor Models with Large Cross-Sections	article-journal	European Central Bank		1058
Required	"[{:family=>""Bai"", :given=>""J.""}, {:family=>""Ng"", :given=>""S.""}]"	Instrumental Variable Estimation in a Data Rich Environment	article-journal	Econometric Theory	2010	1058
Required	"[{:family=>""Stock"", :given=>""J.H.""}]"	Unit Roots and Trend Breaks in Econometrics	chapter	Sections 1–4 in Handbook of Econometrics	1999	1058
Required	"[{:family=>""Phillips"", :given=>""P.C.B.""}]"	Toward a Unified Asymptotic Theory for Autoregression	article-journal	Biometrika	1987	1058
Required	"[{:family=>""Andrews"", :given=>""D.W.K.""}]"	Tests for Parameter Instability and Structural Change with Unknown Change-Point	article-journal	Econometrica	1993	1058
Required	"[{:family=>""Hansen"", :given=>""B.E.""}]"	The New Econometrics of Structural Change: Dating Breaks in U.S	article-journal	Labor Productivity.” Journal of Economic Perspectives	2001	1058
Required	"[{:family=>""Perron"", :given=>""P.""}]"	The Great Crash	article-journal	Econometrica	1989	1058
Required	"[{:family=>""Watson"", :given=>""M.W.""}]"	Vector Autoregressions and Cointegration	chapter	Sections 1	1999	1058
Required	"[{:family=>""Watson"", :given=>""M.W.""}]"	Cointegration	chapter	The New Palgrave Dictionary of Economics	2008	1058
Required	"[{:family=>""Cavanagh"", :given=>""C.L.""}, {:family=>""Elliott"", :given=>""G.""}, {:others=>true}]"	Inference in Models with Nearly Integrated Regressors	article-journal	Econometric Theory	1995	1058
Required	"[{:family=>""Stambaugh"", :given=>""R.F.""}]"	Predictive Regressions	article-journal	Journal of Financial Economics	1999	1058
Required	"[{:family=>""Hansen"", :given=>""L.P.""}]"	Large Sample Properties of GMM Estimators	article-journal	Econometrica	1982	1058
Required	"[{:family=>""Hansen"", :given=>""L.P.""}, {:family=>""Singleton"", :given=>""K.""}]"	Generalized Instrumental Variables Estimation of Nonlinear Rational Expectations Models	article-journal	Econometrica	1982	1058
Required	"[{:family=>""Lee"", :given=>""B.""}, {:family=>""Ingram"", :given=>""B.""}]"	Simulation Estimation of Time Series Models	article-journal	Journal of Econometrics	1991	1058
Required	"[{:family=>""Smith"", :given=>""A.""}]"	Estimation of Nonlinear Time Series Models Using Simulated VARs	article-journal	Journal of Applied Econometrics	1993	1058
Required	"[{:family=>""Stock"", :given=>""J.H.""}, {:family=>""Yogo"", :given=>""M.""}]"	A Survey of Weak Instruments and Weak Identification in Generalized Method of Moments	article-journal	Journal of Business and Economic Statistics	2002	1058
Required	"[{:family=>""Stock"", :given=>""J.H.""}, {:family=>""Wright"", :given=>""J.""}]"	GMM With Weak Identification	article-journal	Econometrica	2000	1058
Required	"[{:family=>""Hamilton"", :given=>""J.D.""}]"	A New Approach to the Economic Analysis of Nonstationary Time Series and the Business Cycle	article-journal	Econometrica	1989	1058
Required	"[{:family=>""Chib"", :given=>""S.""}, {:family=>""Greenberg"", :given=>""E.""}]"	Understanding the Metropolist-Hastings Algorithm	article-journal	American Statistician	1995	1058
Required	"[{:family=>""Chib"", :given=>""S.""}, {:family=>""Greenberg"", :given=>""E.""}]"	Markov Chain Monte Carlo Simulation Methods in Econometrics	article-journal	Econometric Theory	1996	1058
Required	"[{:family=>""Chib"", :given=>""S.""}]"	Markov Chain Monte Carlo Methods: Computation and Inference	chapter	Chapter 5 in Handbook of Econometrics	2001	1058
Optional	"[{:family=>""Beveridge"", :given=>""S.""}, {:family=>""Nelson"", :given=>""C.R.""}]"	A New Approach to Decomposition of Economic Time Series into Permanent and Transitory Components with Particular Attention to Measurement of the ‘Business Cycle’	article-journal	Journal of Monetary Economics	1981	1058
Optional	"[{:family=>""Andrews"", :given=>""D.W.K.""}, {:family=>""Monahan"", :given=>""J.C.""}]"	An Improved Heteroskedasticity and Autocorrelation Consistent Covariance Matrix Estimator	article-journal	Econometrica	1992	1058
Optional	"[{:family=>""Haan"", :given=>""W.J."", :particle=>""den""}, {:family=>""Levin"", :given=>""A.""}]"	A Practitioner’s Guide to Robust Covariance Matrix Estimation	chapter	Chapter 12 in Handbook of Statistics	2006	1058
Optional	"[{:family=>""Kiefer"", :given=>""N.""}, {:family=>""Vogelsang"", :given=>""T.""}]"	Heteroskedasticity-Autocorrelation Robust Testing Using Bandwidth Equal to Sample Size	article-journal	Econometric Theory	2002	1058
Optional	"[{:family=>""Berk"", :given=>""K.N.""}]"	Consistent Autoregressive Spectral Estimates	article-journal	Annals of Statistics	1974	1058
Optional	"[{:family=>""Hodrick"", :given=>""R.""}, {:family=>""Prescott"", :given=>""E.""}]"	Post-War U.S. Business Cycles: An Empirical Investigation	article-journal	Journal of Money Banking and Credit	1997	1058
Optional	"[{:family=>""Christiano"", :given=>""L.J.""}, {:family=>""Fitzgerald"", :given=>""T.J.""}]"	The Band Pass Filter	article-journal	NBER Working Paper	1999	1058
Optional	"[{:family=>""Ng"", :given=>""S.""}, {:family=>""Perron"", :given=>""P.""}]"	A Note on the Selection of Time Series Models	article-journal	Oxford Bulletin of Economics and Statistics	2005	1058
Optional	"[{:family=>""Leeb"", :given=>""H.""}, {:family=>""Potscher"", :given=>""B.M.""}]"	Model Selection and Inference: Facts and Fiction	article-journal	Econometric Theory	2005	1058
Optional	"[{:family=>""Leeb"", :given=>""H.""}, {:family=>""Potscher"", :given=>""B.M.""}]"	The Finite-Sample Distribution of Post-Model-Selection Estimators and Uniform versus Nonuniform Approximations	article-journal	Econometric Theory	2003	1058
Optional	"[{:family=>""Hansen"", :given=>""B.""}]"	Challenges for Econometric Model Selection	article-journal	Econometric Theory	2005	1058
Optional	"[{:family=>""Kuersteiner"", :given=>""G.M.""}]"	Automatic Inference for Infinite Order Vector Autoregressions	article-journal	Econometric Theory	2005	1058
Optional	"[{:family=>""Watson"", :given=>""M.""}]"	Vector Autoregressions and Cointegration	chapter	Chapter 47 in Handbook of Econometrics	1999	1058
Optional	"[{:family=>""Stock"", :given=>""J.H.""}, {:family=>""Watson"", :given=>""M.W.""}]"	Vector Autoregressions	article-journal	Journal of Economic Perspectives	2001	1058
Optional	"[{:family=>""Wright"", :given=>""J.H.""}]"	Confidence Intervals for Univariate Impulse Responses with a Near Unit Root	article-journal	Journal of Business and Economic Statistics	2000	1058
Optional	"[{:family=>""Killian"", :given=>""L.""}]"	Small Sample Confidence Intervals for Impulse Response Functions	article-journal	Review of Economics and Statistics	1998	1058
Optional	"[{:family=>""Mikusheva"", :given=>""A.""}]"	One-Dimensional Inferences in Autoregressive Models in a Potential Presence of a Unit Root	article-journal	Econometrica	2011	1058
Optional	"[{:family=>""Blanchard"", :given=>""O.J.""}]"	A Traditional Interpretation of Macroeconomic Fluctuations	article-journal	American Economic Review	1989	1058
Optional	"[{:family=>""King"", :given=>""R.G.""}, {:family=>""Plosser"", :given=>""C.I.""}, {:others=>true}]"	Stochastic Trends and Economic Fluctuations	article-journal	American Economic Review	1991	1058
